Numéro de l'installation sportive;Nom de l'installation sportive;Adresse;Code Postal;Code INSEE (sans mise à jour);Commune (sans mise à jour);Commune INSEE;Commune Nom;Statut de la fiche d'enquête;Etat de la fiche d'enquête;Date de création de la fiche d'enquête;Date de changement d'état de la fiche d'enquête;Date de validation de la fiche d'enquête;Accessibilité de l'installation en faveur des personnes en situation de handicap;Date de l'enquête;Observation Installation;Accessibilité de l'installation en transport en commun;Installation particulière;Type de particularité de l'installation (brute);Type de particularité de l'installation;Accessibilité de l'installation en fonction du type handicap;Accessibilité de l'installation en transport en commun des différents mode;SIRET Installation;Unité Administrative Immatriculée (UAI);Installation hors-service;Numéro de l'équipement sportif;Nom de l'équipement sportif;Code du type d'équipement sportif;Type d'équipement sportif;Famille d'équipement sportif;Coordonnées;Etat de la fiche d'enquête de l'équipement sportif;Longitude (WGS84);Latitude (WGS84);Eclairage de l'aire d'évolution;Equipement d'accès libre;Aménagements de confort;Arrêté d'ouverture au public;Locaux complémentaires;Ouverture exclusivement saisonnière;Présence de douches;Présence de sanitaires;Gestion en DSP;Accessibilité aux personnes à mobilité réduite à l'accueil;Accessibilité aux personnes à mobilité réduite à l'aire de jeu;Accessibilité aux personnes à mobilité réduite aux cheminements;Accessibilité aux personnes à mobilité réduite aux douches;Accessibilité aux personnes à mobilité réduite aux sanitaires;Accessibilité aux personnes à mobilité réduite aux tribunes;Accessibilité aux personnes à mobilité réduite aux vestiaires;Accessibilité aux personnes en situation de handicap sensoriel à l'aire de jeu;Accessibilité aux personnes en situation de handicap sensoriel aux cheminements;Accessibilité aux personnes en situation de handicap sensoriel aux sanitaires;Accessibilité aux personnes en situation de handicap sensoriel - signalétique;Accessibilité aux personnes en situation de handicap sensoriel aux tribunes;Accessibilité aux personnes en situation de handicap sensoriel aux vestiaires;Date de l'homologation préfectorale;Date des derniers gros travaux;Catégorie ERP de l'établissement;Hauteur de l'aire d'évolution;Largeur de l'aire d'évolution;Longueur de l'aire d'évolution;Surface de l'aire d'évolution;Nombre de couloirs/pistes/postes/jeux/pas;Nombre de places assises en tribune;Nombre de vestiaires arbitres/enseignants;Nombre de vestiaires sportifs;SAE: nombre de couloirs de la structure;SAE: hauteur maximale de la structure;SAE: surface totale de la structure;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur minimale du bassin;Profondeur maximale du bassin;Longueur de la piste;Adresse internet de l'équipement;Année de mise en service;Nom du propriétaire;Observation Equipement;Types d'aménagements de confort;Type d'ERP de l'établissement;Types de locaux complémentaires;Motifs des derniers gros travaux;Types de chauffage - source d'énergie;Type d'utilisation;Type de pas de tir;Nature du sol;Nature de l'équipement sportif;Période de mise en service;Période de l'homologation préfectorale;Période des derniers gros travaux;Type de propriétaire;Type de propriétaire secondaire;Type de gestionnaire;Type du co-gestionnaire;Equipement inscrit au PDESI / PDIPR;Identifiant RNB;Code APS associé;Nom APS associé;Donnée APS associée;EPCI INSEE;EPCI Nom;Bassin de vie Code;Bassin de vie Nom;Arrondissement Code;Arrondissement Nom;Département Code;Département Code Complet;Département Nom;Réctorat Nom;Région Code;Région Nom;Densite Niveau;Densite Catégorie;ZRR Simplifié;Catégorie
I720350009;Centre aquatique récréatif;Rue du Val de Braye;72310;72035;Bessé-sur-Braye;72035;Bessé-sur-Braye;True;Validé;2005-08-08;2024-06-20;2024-06-20;true;2017-02-05;;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E001I720350009;Grand bassin de natation sportive;102;Bassin sportif de natation;Bassin de natation;47.83117, 0.75351;validé;0.75351;47.83117;true;false;true;true;true;false;true;true;false;;false;;;false;;true;false;;false;;;false;;;5.0;;;;;;0.0;0.0;2.0;;;;25.0;8.0;200.0;1.1;1.7;;;2000;;"Eclairage subaquatique n'est plus en service
1 pataugoire de 0.11 de profondeur
1 jacuzzi 4 places de 0.11 de profondeur
1 hamamm 6 places";"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités""]";;Carrelage;Intérieur;1995-2004;;;Commune;;Commune;;;V3XQW3CTBNYR;"[""5208"", ""5206"", ""5201"", ""2804""]";Aquagym,Baignade loisirs,Natation course sportive,Plongée subaquatique (Plongée libre);"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";200072692;CC des Vallées de la Braye et de l'Anille;72269;Saint-Calais;722;Mamers;72;72;Sarthe;Académie de Nantes;52;Pays de la Loire;5;Bourgs ruraux;C - Classée en ZRR;structurant
I720350009;Centre aquatique récréatif;Rue du Val de Braye;72310;72035;Bessé-sur-Braye;72035;Bessé-sur-Braye;True;Validé;2005-08-08;2024-06-20;2024-06-20;true;2017-02-05;;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E002I720350009;Gand bassin découvert;102;Bassin sportif de natation;Bassin de natation;47.83096, 0.75351;validé;0.75351;47.83096;false;false;true;true;true;true;true;true;false;;false;;;false;;true;false;;false;;;false;;;5.0;;;;;;0.0;0.0;2.0;;;;25.0;10.0;250.0;1.1;1.7;;;2000;;"1 tobogan aquatique de 34 m
1 bassin de reception réservé au tobogan profondeur 1,00 m";"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations""]";;Carrelage;Découvert;1995-2004;;;Commune;;Commune;;;;"[""5206"", ""5201""]";Baignade loisirs,Natation course sportive;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}]";200072692;CC des Vallées de la Braye et de l'Anille;72269;Saint-Calais;722;Mamers;72;72;Sarthe;Académie de Nantes;52;Pays de la Loire;5;Bourgs ruraux;C - Classée en ZRR;structurant
I940220016;PISCINE JEAN ANDRIEU;2 AVENUE DE VILLENEUVE SAINT GEORGES;94600;94022;Choisy-le-Roi;94022;Choisy-le-Roi;True;Validé;2005-09-22;2022-08-11;2022-08-11;true;2022-11-08;4 VESTIAIRES COLLECTIFS - 1 INFIRMERIE - 2 BUREAUX - 2 LOCAUX DE MATERIEL - SOLARIUM ET PARC (500 m2);false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I940220016;GRAND BASSIN - PISCINE JEAN ANDRIEU;102;Bassin sportif de natation;Bassin de natation;48.766359, 2.413832;validé;2.413832;48.766359;true;;true;true;true;false;;true;false;true;true;true;true;true;true;true;false;;true;;true;true;;2012;2.0;;;;;;150.0;1.0;4.0;;;;25.0;18.5;450.0;2.0;2.8;;http://www.ville-choisy-le-roi.fr;2000;;BASSIN : 25 X 18,5 METRES;"[""Solarium""]";"[""X""]";"[""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";"[""Mise en conformité avec les règlements"", ""Mise en conformité avec les normes AFNOR ou les règles fédérales"", ""Vétusté normale""]";"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1945-1964;;1995-2004;Commune;;Commune;;;9CWF4X168QTF;"[""5201"", ""5205""]";Natation course sportive,Water-Polo;"[{""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}, {""activite"": ""5205"", ""nom"": ""Water-Polo"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition nationale""}}]";200054781;Métropole du Grand Paris;75056;Paris;943;L'Haÿ-les-Roses;94;94;Val-de-Marne;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I940340007;PISCINE DE FRESNES / CAVB;2 AVENUE DU PARC DES SPORTS;94260;94034;Fresnes;94034;Fresnes;True;Validé;2005-09-22;2022-08-11;2022-08-11;true;2022-11-08;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E002I940340007;GRAND BASSIN;102;Bassin sportif de natation;Bassin de natation;48.751817, 2.312544;validé;2.312544;48.751817;true;;true;true;true;false;;true;false;false;true;true;true;true;;true;true;true;true;true;;true;;;3.0;;;;;;0.0;1.0;8.0;;;;25.0;12.5;312.5;2.0;2.0;;www.agglo-valdebievre.fr;2014;;;"[""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;A partir de 2005;;;EPCI;;EPCI;;;KRGW2C3NAARP;"[""2804"", ""5208"", ""5201"", ""5205""]";Plongée subaquatique (Plongée libre),Aquagym,Natation course sportive,Water-Polo;"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition départementale""}}, {""activite"": ""5205"", ""nom"": ""Water-Polo"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Salle spécialisée""], ""equip_aps_niveau"": ""Entrainement""}}]";200054781;Métropole du Grand Paris;75056;Paris;943;L'Haÿ-les-Roses;94;94;Val-de-Marne;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I940380011;PISCINE INTERCOMMUNALE;21 RUE DU HAMEAU;94240;94038;L'Haÿ-les-Roses;94038;L'Haÿ-les-Roses;True;Validé;2005-09-22;2022-08-11;2022-08-11;true;2022-11-08;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I940380011;GRAND BASSIN;102;Bassin sportif de natation;Bassin de natation;48.7705, 2.33018;validé;2.33018;48.7705;true;;true;true;true;false;;true;false;true;true;true;true;true;true;true;false;false;true;false;false;false;;2008;3.0;;;;;;150.0;1.0;5.0;;;;25.0;15.0;375.0;2.1;4.1;;www.agglo-valdebievre.fr;1968;;;"[""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";"[""Inadaptation aux attentes des usagers"", ""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Synthétique (hors gazon);Intérieur;1965-1974;;A partir de 2005;Commune;;EPCI;;;MQHVEP4S13T7;"[""2803"", ""2804"", ""5208"", ""5201""]";Nage avec palmes,Plongée subaquatique (Plongée libre),Aquagym,Natation course sportive;"[{""activite"": ""2803"", ""nom"": ""Nage avec palmes"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}]";200054781;Métropole du Grand Paris;75056;Paris;943;L'Haÿ-les-Roses;94;94;Val-de-Marne;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I940410004;PISCINE ROBESPIERRE;8 RUE ROBESPIERRE;94200;94041;Ivry-sur-Seine;94041;Ivry-sur-Seine;True;Validé;2005-09-22;2022-08-24;2022-08-24;true;2022-08-24;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E002I940410004;PETIT BASSIN;102;Bassin sportif de natation;Bassin de natation;48.80943, 2.38514;validé;2.38514;48.80943;true;;true;true;true;false;;true;false;true;true;true;true;true;false;true;false;false;true;false;false;false;;2008;2.0;;;;;;606.0;3.0;4.0;;;;10.0;12.0;120.0;0.5;1.1;;www.ivry94.fr;1963;;;"[""Bain(s) Bouillonant(s)"", ""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Infirmierie"", ""Local de rangement""]";"[""Vétusté normale""]";"[""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Métal;Intérieur;1945-1964;;A partir de 2005;Commune;;Commune;;;JPS4AJ2DJ6SZ;"[""5208"", ""5206""]";Aquagym,Baignade loisirs;"[{""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200054781;Métropole du Grand Paris;75056;Paris;943;L'Haÿ-les-Roses;94;94;Val-de-Marne;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I721380003;Piscine Municipale;"Allée André Chevalier  ""Le Haut Ary""";72130;72138;Fresnay-sur-Sarthe;72138;Fresnay-sur-Sarthe;True;Validé;2005-08-02;2024-04-16;2024-04-16;true;2019-08-03;;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I721380003;Bassin de natation ludique;102;Bassin sportif de natation;Bassin de natation;48.28332, 0.01525;validé;0.01525;48.28332;false;;true;true;true;true;;true;false;false;true;false;false;true;;true;false;;true;;;false;;2000;3.0;;;;;;0.0;1.0;4.0;;;;25.0;10.0;250.0;0.8;2.4;;;1982;CC Haute Sarthe Alpes Mancelles;2 Tables de Tennis de table en béton.;"[""Solarium""]";"[""PA""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Buvette"", ""Local de rangement""]";"[""Mise en conformité avec les règlements"", ""Inadaptation aux attentes des usagers""]";"[""Electricité""]";"[""Individuel(s), famille(s)"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvert;1975-1984;;1995-2004;EPCI;;EPCI;;;;"[""5206""]";Baignade loisirs;"[{""activite"": ""5206"", ""nom"": ""Baignade loisirs"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200072700;CC Haute Sarthe Alpes Mancelles;72138;Fresnay-sur-Sarthe;722;Mamers;72;72;Sarthe;Académie de Nantes;52;Pays de la Loire;5;Bourgs ruraux;C - Classée en ZRR;structurant
I940020018;CENTRE AQUATIQUE D'ALFORTVILLE;50 quai blanqui;94140;94002;Alfortville;94002;Alfortville;True;Validé;2011-09-26;2023-10-04;2023-10-04;true;2023-04-10;Pataugeoire de 55m2;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur"", ""Handicap sensoriel""]";"[""Bus"", ""Métro""]";21 940 002 500 017.0;;;E001I940020018;BASSIN DE NATATION;102;Bassin sportif de natation;Bassin de natation;48.801521, 2.415991;validé;2.415991;48.801521;true;;true;true;true;false;;true;true;true;false;true;true;true;true;true;false;true;true;true;true;true;;;2.0;8.0;;;;;150.0;0.0;4.0;;;;25.0;15.0;375.0;1.8;3.3;;www.alfortville.fr;2012;Mairie d'Alfortville;Nature du sol : résine;"[""Bain(s) de vapeur/Hammam"", ""Bain(s) Bouillonant(s)"", ""Sauna"", ""Solarium""]";"[""X""]";"[""Bureau(x) club(s)"", ""Reception/accueil"", ""Infirmierie"", ""Local de rangement""]";;"[""Autre"", ""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Autre;Intérieur;A partir de 2005;;;Commune;Commune;Etablissement privé commercial;;;8W4CW7CG65NW;"[""2806"", ""5201"", ""5202"", ""5205""]";Plongée en apnée,Natation course sportive,Natation synchronisée,Water-Polo;"[{""activite"": ""2806"", ""nom"": ""Plongée en apnée"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}, {""activite"": ""5202"", ""nom"": ""Natation synchronisée"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}, {""activite"": ""5205"", ""nom"": ""Water-Polo"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}]";200054781;Métropole du Grand Paris;75056;Paris;941;Créteil;94;94;Val-de-Marne;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I940110011;PISCINE MUNICIPALE MARCEL DUMESNIL;2 voie Paul Eluard;94380;94011;Bonneuil-sur-Marne;94011;Bonneuil-sur-Marne;True;Validé;2005-09-22;2023-09-20;2023-09-20;true;2023-09-20;;true;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";"[""Bus""]";;;;E002I940110011;PETIT BASSIN 12X10;102;Bassin sportif de natation;Bassin de natation;48.766806, 2.48106;validé;2.48106;48.766806;true;;true;true;true;false;;true;false;true;true;true;true;true;;true;false;false;true;false;;false;;2000;5.0;;;;;;0.0;0.0;2.0;;;;12.5;10.0;125.0;0.7;1.3;;http://www.ville-bonneuil.fr;1982;Commune de Bonneuil-sur-Marne;;"[""Solarium""]";"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement"", ""Salle(s) de réunion/cours""]";;"[""Gaz"", ""Autre""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Découvrable;1975-1984;;1995-2004;Commune;;EPCI;Etablissement Public;;;"[""5208""]";Aquagym;"[{""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200054781;Métropole du Grand Paris;75056;Paris;941;Créteil;94;94;Val-de-Marne;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I930320016;LA PISCINE;7 rue jean bouin;93220;93032;Gagny;93032;Gagny;True;Validé;2005-09-22;2023-09-14;2023-09-14;true;2022-08-17;.;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E002I930320016;GRAND  BASSIN;102;Bassin sportif de natation;Bassin de natation;48.88002, 2.55203;validé;2.55203;48.88002;true;false;true;true;true;false;true;true;false;;true;;;false;false;false;true;;false;;false;false;;;4.0;;;;;6.0;120.0;1.0;2.0;;;;25.0;15.0;375.0;2.2;3.5;;http://www.ville-gagny.fr;2000;;;"[""Bain(s) de vapeur/Hammam"", ""Sauna"", ""Solarium""]";"[""X""]";"[""Local de rangement""]";;"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1995-2004;;;Commune;;Etablissement privé commercial;;;;"[""5201"", ""2804""]";Natation course sportive,Plongée subaquatique (Plongée libre);"[{""activite"": ""2804"", ""nom"": ""Plongée subaquatique (Plongée libre)"", ""discipline"": ""Etudes et sports sous-marins"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Compétition régionale""}}]";200054781;Métropole du Grand Paris;75056;Paris;932;Le Raincy;93;93;Seine-Saint-Denis;Académie de Créteil;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
I721800014;Piscine Municipale;Rue de la Piscine;72600;72180;Mamers;72180;Mamers;True;Validé;2005-08-01;2024-04-24;2024-04-24;true;2019-07-06;;false;true;"[""Piscine""]";Piscine;"[""Handicap moteur""]";;;;;E001I721800014;Piscine municipale;102;Bassin sportif de natation;Bassin de natation;48.35758, 0.37087;validé;0.37087;48.35758;true;;false;true;true;false;;true;false;false;true;false;false;true;false;true;false;false;true;false;false;false;;2003;3.0;6.0;;;;;0.0;0.0;4.0;;;;25.0;12.5;312.5;0.8;2.0;;;1993;;12 cabines individuelles;;"[""X""]";"[""Reception/accueil"", ""Bureau(x) club(s)"", ""Infirmierie"", ""Local de rangement""]";"[""Mise en conformité avec les normes AFNOR ou les règles fédérales"", ""Vétusté normale""]";"[""Gaz""]";"[""Individuel(s), famille(s)"", ""Clubs sportifs, comités, ligues, fédérations"", ""Scolaires, universités"", ""Autre - association(s) et groupes divers""]";;Carrelage;Intérieur;1985-1994;;1995-2004;Commune;;Commune;Association(s);;C43DZ6EVWGY6;"[""5208"", ""5201""]";Aquagym,Natation course sportive;"[{""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Entrainement""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Scolaire""}}]";200072676;CC Maine Saosnois;72180;Mamers;722;Mamers;72;72;Sarthe;Académie de Nantes;52;Pays de la Loire;5;Bourgs ruraux;C - Classée en ZRR;structurant
I920630056;STADE DU VERT BOIS / AS MESSINE PARIS;5 cote de la jonchère;92500;92063;Rueil-Malmaison;92063;Rueil-Malmaison;True;Validé;2005-09-22;2024-02-22;2024-02-22;true;2024-02-16;90 PLACES DE PARKING NON MARQUEES.L'association à une convention d'occupation du terrain qui appartient à EDF mais qui devrait le mettre à la vente fin d'année 2012;false;true;"[""Piscine"", ""Complexe sportif""]";Piscine,Complexe sportif;"[""Handicap moteur""]";;;;false;E001I920630056;BASSIN NATATION;102;Bassin sportif de natation;Bassin de natation;48.8676, 2.1594;validé;2.1594;48.8676;false;;true;true;true;false;;true;false;;false;;;false;false;false;false;;false;;false;false;;;5.0;;;;;;0.0;0.0;3.0;;;;33.0;9.0;297.0;0.8;2.5;;http://www.asmessineparis.fr;1937;;"PAS D HOMOLOGATION PREFECTORALE
AUTRE ACTIVITE PRATIQUEE : AQUAGYM";"[""Sauna""]";"[""PA""]";"[""Club(s) house""]";;;"[""Clubs sportifs, comités, ligues, fédérations""]";;Carrelage;Découvert;Avant 1945;;;Commune;;Association(s);;;;"[""5208"", ""5201""]";Aquagym,Natation course sportive;"[{""activite"": ""5208"", ""nom"": ""Aquagym"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}, {""activite"": ""5201"", ""nom"": ""Natation course sportive"", ""discipline"": ""Natation"", ""caracteristiques"": {""equip_aps_pratique"": [""Activité praticable"", ""Activité pratiquée""], ""equip_aps_niveau"": ""Loisir - Entretien - Remise en forme""}}]";200054781;Métropole du Grand Paris;75056;Paris;922;Nanterre;92;92;Hauts-de-Seine;Académie de Versailles;11;Île-de-France;1;Grands centres urbains;NC - Commune non classée;structurant
